
:==== MTMNet: Multi-task Learning with Minimal Data for Source-free Cross-domain Few-shot Semantic Segmentation =====
|            benchmark: deepglobe               
|             datapath: F:\\****\\CDFSSDataSet\\Target domains
|                nshot: 1                       
|             adapt_to: first-episode           
|       postprocessing: dynamic                 
|              logpath: ./logs                  
|            verbosity: 0                       
|             backbone: resnet50                
|              nworker: 0                       
|                  bsz: 1                       
|                 fold: 0   
:================================================
                    
[Epoch: 00] [Batch: 8351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.90  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 8401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.90  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 8451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.89  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 8501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.87  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 8551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.88  |  FB-IoU: 46.26
[Epoch: 00] [Batch: 8601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.87  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 8651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.90  |  FB-IoU: 46.27
[Epoch: 00] [Batch: 8701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.90  |  FB-IoU: 46.27
[Epoch: 00] [Batch: 8751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.87  |  FB-IoU: 46.26
[Epoch: 00] [Batch: 8801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.89  |  FB-IoU: 46.27
[Epoch: 00] [Batch: 8851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.86  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 8901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.83  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 8951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 43.80  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 9001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.79  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 9051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.79  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 9101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.78  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 9151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.75  |  FB-IoU: 46.19
[Epoch: 00] [Batch: 9201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.76  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 9251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.76  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 9301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.78  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 9351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.78  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 9401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.75  |  FB-IoU: 46.19
[Epoch: 00] [Batch: 9451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.72  |  FB-IoU: 46.17
[Epoch: 00] [Batch: 9501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.73  |  FB-IoU: 46.18
[Epoch: 00] [Batch: 9551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.70  |  FB-IoU: 46.16
[Epoch: 00] [Batch: 9601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.70  |  FB-IoU: 46.16
[Epoch: 00] [Batch: 9651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.68  |  FB-IoU: 46.15
[Epoch: 00] [Batch: 9701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.64  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 9751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.64  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 9801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.63  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 9851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.63  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 9901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.63  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 9951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.64  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 10001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.63  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.61  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.61  |  FB-IoU: 46.10
[Epoch: 00] [Batch: 10151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.60  |  FB-IoU: 46.09
[Epoch: 00] [Batch: 10201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.60  |  FB-IoU: 46.09
